,time_ms,coord_x,coord_y,is_retweet,retweet_count,sentiment,anger,joy,sadness,fear,surprise
4742,1528988980728.0,106.78917,-6.59444,0.0,0.0,0.5511496496324784,0.2310958355665207,0.3211231827735901,0.07795892655849457,0.09210547804832458,0.2777165472507477
4743,1528988980887.0,139.75309,35.68536,1.0,0.0,0.3545298866653964,0.13074618577957153,0.11060170829296112,0.3288004696369171,0.4056168794631958,0.02423478662967682
4744,1528988981013.0,5.47778,51.44083,0.0,0.0,0.7860750348934684,0.08449539542198181,0.16520559787750244,0.10220472514629364,0.06277575343847275,0.5853185057640076
4745,1528988981166.0,-46.63611,-23.5475,1.0,0.0,0.45188828731984887,0.031389378011226654,0.15118052065372467,0.08988942205905914,0.07585212588310242,0.6516885757446289
4746,1528988981305.0,142.77722,46.6342,1.0,0.0,0.6120047090423528,0.12730611860752106,0.026605185121297836,0.43526870012283325,0.40389135479927063,0.006928668823093176
4747,1528988981402.0,-1.47663,52.92277,1.0,0.0,0.7713111301352937,0.05085431784391403,0.24351811408996582,0.2534562349319458,0.43907779455184937,0.013093464076519012
4748,1528988981830.0,70.0,30.0,0.0,0.0,0.9730685343808296,0.135496586561203,0.03734775632619858,0.7219065427780151,0.09549537301063538,0.00975380465388298
4749,1528988982475.0,-57.65625,-14.60485,1.0,0.0,0.8462973436840296,0.03219619765877724,0.49275505542755127,0.061396438628435135,0.37721362709999084,0.03643866255879402
4750,1528988982575.0,32.58219,0.31628,1.0,0.0,0.7342683391957232,0.2605247497558594,0.2019004225730896,0.2973182201385498,0.18150317668914795,0.058753497898578644
4751,1528988982705.0,-2.291,53.463,1.0,0.0,0.5997253733228207,0.10919921100139618,0.044092997908592224,0.5871049165725708,0.2238311767578125,0.03577170521020889
4752,1528988982450.0,-117.00371,32.5027,0.0,0.0,0.6477305241909814,0.12842202186584473,0.07478617131710052,0.4578198790550232,0.24755319952964783,0.09141874313354492
4753,1528988982845.0,114.17469,22.27832,0.0,0.0,0.9052100761402325,0.1897704303264618,0.06515303254127502,0.4172630310058594,0.3226683735847473,0.005145099945366383
4754,1528988983098.0,3.39467,6.45407,1.0,0.0,0.07290419259386785,0.10245645046234131,0.17251914739608765,0.34656208753585815,0.3518310785293579,0.02663123980164528
4755,1528988983430.0,-3.0,51.08333,0.0,0.0,0.8489430200404141,0.033863745629787445,0.07378577440977097,0.14518845081329346,0.7263349890708923,0.02082698605954647
4756,1528988983685.0,28.38867,51.72703,0.0,0.0,0.8206024504799316,0.13745847344398499,0.15650057792663574,0.022527704015374184,0.6625030040740967,0.02101026475429535
4757,1528988984053.0,-70.0,-39.0,1.0,0.0,0.3074404025973384,0.1393454223871231,0.03843358904123306,0.3789617419242859,0.43725115060806274,0.00600805040448904
4758,1528988984101.0,143.35,-12.8,0.0,0.0,0.41055826075768187,0.13951362669467926,0.029868444427847862,0.3076602816581726,0.5179370641708374,0.005020513199269772
4759,1528988984242.0,2.12311,41.3808,1.0,0.0,0.24950171487591574,0.08890767395496368,0.10700945556163788,0.5992908477783203,0.18782493472099304,0.016967080533504486
4760,1528988984558.0,-175.61667,-12.91667,1.0,0.0,0.398546040688432,0.10560651123523712,0.5323249697685242,0.12492544203996658,0.13310706615447998,0.10403603315353394
4761,1528988984757.0,-86.80249,33.52066,1.0,0.0,0.8957388971124006,0.2532280683517456,0.2220090627670288,0.23664289712905884,0.23079508543014526,0.05732491612434387
4762,1528988984151.0,32.9,-2.51667,0.0,0.0,0.5930212095342984,0.13694654405117035,0.07540909200906754,0.396902859210968,0.384138822555542,0.006602710112929344
4763,1528988985178.0,-87.65005,41.85003,1.0,0.0,0.969975720007606,0.054050616919994354,0.4103894829750061,0.09644843637943268,0.16083110868930817,0.2782803475856781
4764,1528988985773.0,17.08323,-22.55941,1.0,0.0,0.9307686427728049,0.08779691904783249,0.17410878837108612,0.39923280477523804,0.32954511046409607,0.009316322393715382
4765,1528988985971.0,36.68333,-3.36667,1.0,0.0,0.1333650817994833,0.13774219155311584,0.10351978242397308,0.365664005279541,0.3705385625362396,0.022535424679517746
4766,1528988985812.0,-0.74055,52.75978,0.0,0.0,0.3203081172610124,0.1345580369234085,0.06074654683470726,0.47812604904174805,0.3228130340576172,0.0037563969381153584
4767,1528988986174.0,-8.64554,40.64427,1.0,0.0,0.4759701259500879,0.13373655080795288,0.09520243108272552,0.39089468121528625,0.3693626821041107,0.01080362405627966
4768,1528988986704.0,30.97033,-25.47448,1.0,0.0,0.7342683391957232,0.2605247497558594,0.2019004225730896,0.2973182201385498,0.18150317668914795,0.058753497898578644
4769,1528988987280.0,-74.07764,40.72816,1.0,0.0,0.050566656157107634,0.10904276371002197,0.49789685010910034,0.1899673044681549,0.15198589861392975,0.05110713839530945
4770,1528988987640.0,-7.40304,37.20303,1.0,0.0,0.4759701259500879,0.13373655080795288,0.09520243108272552,0.39089468121528625,0.3693626821041107,0.01080362405627966
4771,1528988987842.0,-51.93861,-23.42528,0.0,0.0,0.38368119586792104,0.15489394962787628,0.07408606261014938,0.4164011478424072,0.33740532398223877,0.017213471233844757
4772,1528988988362.0,-55.0,-10.0,1.0,0.0,0.8866104304018653,0.24023830890655518,0.2605586647987366,0.3046160936355591,0.1207384541630745,0.07384848594665527
4773,1528988988815.0,-4.12936,53.22752,0.0,0.0,0.4072840003656052,0.22782449424266815,0.3372836112976074,0.12438423931598663,0.2074231505393982,0.1030844897031784
4774,1528988989741.0,24.0,-29.0,1.0,0.0,0.8526062368775704,0.13933107256889343,0.37197643518447876,0.20188723504543304,0.27112334966659546,0.015681827440857887
4775,1528988990147.0,6.54776,9.61524,1.0,0.0,0.663627522403729,0.15629437565803528,0.048711396753787994,0.35148608684539795,0.4386066496372223,0.004901469685137272
4776,1528988990364.0,-2.69531,54.75844,1.0,0.0,0.563899169646882,0.30338749289512634,0.13486164808273315,0.2883440852165222,0.18224340677261353,0.09116336703300476
4777,1528988990526.0,-2.69531,54.75844,1.0,0.0,0.35276716865283364,0.085611492395401,0.08077695965766907,0.6158063411712646,0.15254327654838562,0.06526191532611847
4778,1528988990837.0,103.7941,2.416,1.0,0.0,0.04064504595175152,0.298880934715271,0.014433421194553375,0.5256302356719971,0.15433120727539062,0.0067241983488202095
4779,1528988990964.0,-85.66809,42.96336,0.0,0.0,0.8775242231188032,0.1756611317396164,0.0179363414645195,0.34925639629364014,0.45451733469963074,0.002628820016980171
4780,1528988991084.0,3.39467,6.45407,0.0,0.0,0.9785457520552953,0.3744388818740845,0.03354495018720627,0.3603819012641907,0.22592797875404358,0.005706263706088066
4781,1528988991369.0,13.41053,52.52437,1.0,0.0,0.839942830139483,0.08938709646463394,0.3569813370704651,0.31275492906570435,0.13318006694316864,0.1076965406537056
4782,1528988991836.0,39.26951,-6.82349,1.0,0.0,0.49846993352912766,0.09530654549598694,0.44018855690956116,0.22133350372314453,0.18509890139102936,0.05807245522737503
4783,1528988992525.0,-77.02824,-12.04318,1.0,0.0,0.5590451012247797,0.1291150599718094,0.025063715875148773,0.6321549415588379,0.19749854505062103,0.01616772636771202
4784,1528988992657.0,-66.05957,18.44208,1.0,0.0,0.8452443770954886,0.06280525773763657,0.49865663051605225,0.10242653638124466,0.0780235305428505,0.25808799266815186
4785,1528988992541.0,1.15545,52.05917,0.0,0.0,0.7667535759600008,0.10163015127182007,0.14979027211666107,0.30733388662338257,0.42230913043022156,0.01893656514585018
4786,1528988992734.0,139.65,35.43333,0.0,0.0,0.18220718699117708,0.35723212361335754,0.11301969736814499,0.14742523431777954,0.2035306990146637,0.17879228293895721
4787,1528988992810.0,-0.12574,51.50853,1.0,0.0,0.8388207159612008,0.05642574280500412,0.5031365156173706,0.1463799923658371,0.0997312143445015,0.19432653486728668
4788,1528988993094.0,-99.12766,19.42847,0.0,0.0,0.5535936809839004,0.09101748466491699,0.18011045455932617,0.32274505496025085,0.401145339012146,0.004981644917279482
4789,1528988993189.0,135.80485,34.68505,0.0,0.0,0.3601803083997581,0.19551441073417664,0.03135030344128609,0.3047086000442505,0.46424561738967896,0.004181021824479103
4790,1528988993768.0,100.0,60.0,0.0,0.0,0.5712893849169531,0.27056264877319336,0.027131149545311928,0.37565284967422485,0.3195904791355133,0.007062884047627449
4791,1528988994285.0,101.0,15.5,0.0,0.0,0.48311608787749727,0.09060361236333847,0.6436653733253479,0.05209027975797653,0.1572413146495819,0.05639946088194847
4792,1528988994434.0,-1.30076,50.91234,1.0,0.0,0.9565927955398633,0.09452207386493683,0.07985472679138184,0.32763415575027466,0.4872705936431885,0.010718479752540588
4793,1528988994919.0,-81.65565,30.33218,0.0,0.0,0.3735763709699798,0.5618674159049988,0.09684787690639496,0.12978914380073547,0.14810729026794434,0.06338825076818466
4794,1528988995016.0,-95.36327,29.76328,1.0,0.0,0.9813412669708674,0.08556291460990906,0.2684594392776489,0.4250103235244751,0.18612253665924072,0.03484480828046799
4795,1528988995289.0,-0.12574,51.50853,0.0,0.0,0.8277363721196423,0.012397026643157005,0.8982514142990112,0.02332349121570587,0.05933576822280884,0.006692281924188137
4796,1528988995518.0,151.20732,-33.86785,0.0,0.0,0.0751802673667429,0.20062167942523956,0.017665013670921326,0.6546365022659302,0.12104509770870209,0.006031706463545561
4797,1528988995734.0,-0.12574,51.50853,1.0,0.0,0.6170378904696697,0.17826277017593384,0.1715559959411621,0.41878271102905273,0.1715080738067627,0.05989045649766922
4798,1528988995900.0,-0.12574,51.50853,1.0,0.0,0.5861761100708226,0.1302778720855713,0.10287028551101685,0.4681544601917267,0.27509230375289917,0.023605164140462875
4799,1528988995877.0,-57.65625,-14.60485,0.0,0.0,0.8127349436380052,0.1036698967218399,0.017878782004117966,0.7279484272003174,0.1399487853050232,0.010554123669862747
4800,1528988996312.0,-84.38798,33.749,0.0,0.0,0.5077203613288291,0.039283737540245056,0.48549991846084595,0.05974365025758743,0.20576627552509308,0.20970642566680908
4801,1528988996353.0,-99.12766,19.42847,1.0,0.0,0.8501128326316136,0.11128079146146774,0.0775366947054863,0.2836093604564667,0.522904634475708,0.004668490961194038
4802,1528988997036.0,-5.00028,34.03313,0.0,0.0,0.43789940263088956,0.06915323436260223,0.24745303392410278,0.07731977850198746,0.4776660203933716,0.12840795516967773
4803,1528988997778.0,-74.08175,4.60971,1.0,0.0,0.8349759735782717,0.12252785265445709,0.3141690492630005,0.3582536578178406,0.13063134253025055,0.07441812008619308
4804,1528988998168.0,-77.03637,38.89511,1.0,0.0,0.17808449962558798,0.10634616017341614,0.021947115659713745,0.5698004961013794,0.28923115134239197,0.012675019912421703
4805,1528988998161.0,46.72185,24.68773,1.0,0.0,0.6239888125227403,0.15017291903495789,0.10431382805109024,0.2456950694322586,0.14710818231105804,0.3527100086212158
4806,1528988998400.0,-74.00597,40.71427,1.0,0.0,0.9172913404935129,0.029491357505321503,0.1836858093738556,0.10984793305397034,0.3300052285194397,0.3469696342945099
4807,1528988998733.0,-77.03637,38.89511,0.0,0.0,0.8757806334627187,0.12029297649860382,0.045562662184238434,0.14677947759628296,0.03321840986609459,0.6541464328765869
4808,1528988999027.0,-72.90066,41.49899,0.0,0.0,0.6746632862355504,0.04190123826265335,0.54332435131073,0.08946149796247482,0.24486780166625977,0.08044504374265671
4809,1528988999104.0,-122.41942,37.77493,1.0,0.0,0.14994384074279632,0.35505586862564087,0.22772559523582458,0.2785190939903259,0.11580979824066162,0.022889655083417892
4810,1528988999494.0,-1.13116,53.52285,1.0,0.0,0.6224565610014426,0.09546605497598648,0.054695576429367065,0.43447405099868774,0.41085511445999146,0.0045091756619513035
4811,1528989000038.0,-113.53799,31.31716,0.0,0.0,0.7378548329381633,0.2673092782497406,0.25100913643836975,0.12008587270975113,0.22381415963172913,0.1377815455198288
4812,1528989000446.0,-98.49363,29.42412,0.0,0.0,0.7004183499962993,0.11053527891635895,0.5176048874855042,0.12087337672710419,0.20204773545265198,0.04893864318728447
4813,1528989000648.0,-3.70256,40.4165,0.0,0.0,0.8238981153502475,0.14945471286773682,0.27932190895080566,0.21817216277122498,0.20949909090995789,0.14355213940143585
4814,1528989000856.0,-77.02824,-12.04318,0.0,0.0,0.4750954502848628,0.08849705755710602,0.05781521648168564,0.44758182764053345,0.38033342361450195,0.02577241323888302
4815,1528989001068.0,-43.18223,-22.90642,1.0,0.0,0.1589919179076116,0.07948857545852661,0.040411725640296936,0.44735363125801086,0.387165367603302,0.04558071866631508
4816,1528989001194.0,-82.35495,29.64401,0.0,0.0,0.5318216118930787,0.1999315321445465,0.050677165389060974,0.353024959564209,0.3845898509025574,0.011776450090110302
4817,1528989001334.0,167.95,-29.03333,1.0,0.0,0.5383575541399754,0.1401856541633606,0.04311835393309593,0.5357407331466675,0.26975128054618835,0.011203864589333534
4818,1528989001302.0,-46.63611,-23.5475,0.0,0.0,0.613719957222199,0.20261316001415253,0.04762640595436096,0.5139509439468384,0.21879127621650696,0.017018232494592667
4819,1528989001886.0,-49.27306,-25.42778,1.0,0.0,0.14636925157320532,0.020125729963183403,0.4274546504020691,0.08330820500850677,0.09648174047470093,0.37262964248657227
4820,1528989019683.0,28.04363,-26.20227,0.0,0.0,0.011086942539000366,0.1698465496301651,0.05237031728029251,0.6448264122009277,0.09640012681484222,0.036556560546159744
4821,1528989020141.0,-113.64258,60.10867,1.0,0.0,0.3809570156593499,0.18496298789978027,0.05970435217022896,0.32063475251197815,0.26194116473197937,0.17275673151016235
4822,1528989020588.0,-0.01657,5.6698,1.0,0.0,0.8452443770954886,0.06280525773763657,0.49865663051605225,0.10242653638124466,0.0780235305428505,0.25808799266815186
4823,1528989020728.0,28.04363,-26.20227,0.0,0.0,0.9041622776347845,0.2013874650001526,0.38815855979919434,0.25514376163482666,0.13490255177021027,0.020407669246196747
4824,1528989020734.0,136.90641,35.18147,0.0,0.0,0.08806820751577503,0.14791029691696167,0.06229165196418762,0.40710338950157166,0.21741220355033875,0.16528251767158508
4825,1528989020703.0,10.01534,53.57532,0.0,0.0,0.7923698363758193,0.09848184883594513,0.08625064790248871,0.4852149486541748,0.2901260256767273,0.03992658853530884
4826,1528989021815.0,110.42083,-6.99306,1.0,0.0,0.04064504595175152,0.298880934715271,0.014433421194553375,0.5256302356719971,0.15433120727539062,0.0067241983488202095
4827,1528989021244.0,37.61556,55.75222,0.0,0.0,0.5292512677474642,0.12044470012187958,0.034905482083559036,0.4471896290779114,0.39302846789360046,0.004431776702404022
4828,1528989022486.0,-2.291,53.463,1.0,0.0,0.5997253733228207,0.10919921100139618,0.044092997908592224,0.5871049165725708,0.2238311767578125,0.03577170521020889
4829,1528989021806.0,6.14569,46.20222,0.0,0.0,0.8384924836677774,0.11347146332263947,0.07621222734451294,0.4374726414680481,0.3469775915145874,0.025866076350212097
4830,1528989023276.0,100.0,60.0,0.0,0.0,0.7400005265614384,0.07818315178155899,0.16884618997573853,0.06500508636236191,0.12312111258506775,0.5648444294929504
4831,1528989023748.0,-81.03481,34.00071,1.0,0.0,0.8811753310613087,0.0940760150551796,0.12303514033555984,0.4580707550048828,0.3035391569137573,0.021278932690620422
4832,1528989023548.0,-4.0,40.0,1.0,0.0,0.508603352317223,0.060725368559360504,0.05397294461727142,0.21304336190223694,0.6664493083953857,0.005809071473777294
4833,1528989024428.0,-57.65625,-14.60485,1.0,0.0,0.6224565610014426,0.09546605497598648,0.054695576429367065,0.43447405099868774,0.41085511445999146,0.0045091756619513035
4834,1528989024312.0,24.0,-29.0,0.0,0.0,0.8687284635534598,0.09828035533428192,0.046511486172676086,0.5421396493911743,0.24007010459899902,0.07299842685461044
4835,1528989024602.0,-78.63861,35.7721,1.0,0.0,0.8048588986118999,0.09026823192834854,0.4604901671409607,0.21035277843475342,0.17950358986854553,0.059385254979133606
4836,1528989025150.0,-75.25,-10.0,0.0,0.0,0.5599181534298664,0.1705956608057022,0.040615908801555634,0.5642449259757996,0.21849589049816132,0.0060476637445390224
4837,1528989025251.0,-76.61219,39.29038,0.0,0.0,0.8772749555346175,0.11951259523630142,0.02318522334098816,0.6261364817619324,0.22959685325622559,0.0015688600251451135
4838,1528989025576.0,-57.65625,-14.60485,1.0,0.0,0.09303141107324826,0.2455541491508484,0.059564292430877686,0.244761124253273,0.4481143355369568,0.0020061011891812086
4839,1528989025863.0,3.39467,6.45407,0.0,0.0,0.2124730761993372,0.04661999270319939,0.20906731486320496,0.35219037532806396,0.3417760729789734,0.050346314907073975
4840,1528989026130.0,-98.73197,29.79466,1.0,0.0,0.07592575502156422,0.20117685198783875,0.1940063238143921,0.3734283149242401,0.09315715730190277,0.13823135197162628
4841,1528989026385.0,-47.93194,-19.74833,1.0,0.0,0.8811753310613087,0.0940760150551796,0.12303514033555984,0.4580707550048828,0.3035391569137573,0.021278932690620422
4842,1528989026537.0,-99.12766,19.42847,1.0,0.0,0.8141590000491439,0.30900147557258606,0.08609087020158768,0.40833157300949097,0.17790904641151428,0.018666960299015045
4843,1528989027121.0,-98.20346,19.03793,1.0,0.0,0.46884818518743243,0.0697113499045372,0.06797444820404053,0.2722114026546478,0.5747942924499512,0.015308556146919727
4844,1528989027258.0,37.61556,55.75222,1.0,0.0,0.5068255321021646,0.13701792061328888,0.04425187408924103,0.4576016068458557,0.35276827216148376,0.008360314182937145
4845,1528989027367.0,-86.15804,39.76838,1.0,0.0,0.5422067818355417,0.09222632646560669,0.11187084019184113,0.4233478903770447,0.3669443130493164,0.005610649008303881
4846,1528989027416.0,-55.0,-10.0,0.0,0.0,0.477663723409155,0.14914558827877045,0.0690952017903328,0.40351203083992004,0.3593868911266327,0.01886027306318283
4847,1528989027887.0,3.90591,7.37756,0.0,0.0,0.9961115470040733,0.259634405374527,0.19795909523963928,0.23199564218521118,0.1275966614484787,0.18281421065330505
4848,1528989028181.0,70.0,30.0,1.0,0.0,0.5997253733228207,0.10919921100139618,0.044092997908592224,0.5871049165725708,0.2238311767578125,0.03577170521020889
4849,1528989028662.0,6.82766,4.74974,1.0,0.0,0.6446600240683817,0.019946934655308723,0.3314904272556305,0.12755699455738068,0.5048182606697083,0.016187386587262154
4850,1528989028801.0,101.68653,3.1412,0.0,0.0,0.9551076316935311,0.06783759593963623,0.4383813738822937,0.08726222813129425,0.0650319829583168,0.3414868116378784
4851,1528989028880.0,-79.99589,40.44062,1.0,0.0,0.42487066803356466,0.07646802067756653,0.018032651394605637,0.6424676179885864,0.16649048030376434,0.09654124826192856
4852,1528989029114.0,-2.36172,51.3751,0.0,0.0,0.4323259576218021,0.26324018836021423,0.14167876541614532,0.36036086082458496,0.09930779039859772,0.13541235029697418
4853,1528989029281.0,10.32385,49.45103,0.0,0.0,0.9360379834076875,0.21770359575748444,0.2566942572593689,0.2199961394071579,0.14566966891288757,0.1599363088607788
4854,1528989029407.0,-4.69099,54.22209,1.0,0.0,0.37722981061086164,0.055760160088539124,0.17091800272464752,0.25186431407928467,0.5094521045684814,0.012005374766886234
4855,1528989029985.0,-46.63611,-23.5475,0.0,0.0,0.6925193500417203,0.07902885973453522,0.6060099601745605,0.0622168630361557,0.1916452795267105,0.06109900772571564
4856,1528989030378.0,-3.10501,53.37616,0.0,0.0,0.9482005581808124,0.15862268209457397,0.08587054163217545,0.31984004378318787,0.43412092328071594,0.001545832841657102
4857,1528989030626.0,3.34509,7.15571,0.0,0.0,0.7724060125848309,0.25637581944465637,0.02360917627811432,0.5759855508804321,0.1273135393857956,0.016715917736291885
4858,1528989030788.0,-46.63611,-23.5475,1.0,0.0,0.8346151128846402,0.04497702419757843,0.43109989166259766,0.24437879025936127,0.05786031857132912,0.22168400883674622
4859,1528989030893.0,-43.18223,-22.90642,1.0,0.0,0.5125892856225432,0.1452154964208603,0.06256131082773209,0.48482125997543335,0.2920427620410919,0.015359175391495228
4860,1528989032219.0,139.75309,35.68536,1.0,0.0,0.5271189774775271,0.220353901386261,0.03473949432373047,0.4392068386077881,0.30107569694519043,0.004624067805707455
4861,1528989032481.0,0.0,0.0,1.0,0.0,0.7342683391957232,0.2605247497558594,0.2019004225730896,0.2973182201385498,0.18150317668914795,0.058753497898578644
4862,1528989032823.0,7.466,51.51494,1.0,0.0,0.7610092582362354,0.08615406602621078,0.2128712236881256,0.205764502286911,0.09114798903465271,0.4040621519088745
4863,1528989032906.0,-2.69531,54.75844,0.0,0.0,0.8618353753840441,0.48236292600631714,0.07197889685630798,0.2816746234893799,0.13378992676734924,0.030193571001291275
4864,1528989033129.0,-122.33207,47.60621,1.0,0.0,0.7466114328868118,0.11311731487512589,0.09260770678520203,0.4402817189693451,0.3063289523124695,0.04766424745321274
4865,1528989032830.0,-82.99879,39.96118,0.0,0.0,0.2457459376726985,0.19394227862358093,0.07291651517152786,0.3546655774116516,0.36405500769615173,0.014420658349990845
4866,1528989033648.0,-102.0,23.0,0.0,0.0,0.8902446918156853,0.06702454388141632,0.12121054530143738,0.39322128891944885,0.41113752126693726,0.0074060834012925625
4867,1528989033897.0,-46.63611,-23.5475,0.0,0.0,0.5610067459656523,0.13886961340904236,0.08591192215681076,0.3597128391265869,0.40480995178222656,0.010695656761527061
4868,1528989034261.0,7.49883,6.44132,1.0,0.0,0.6241910702161719,0.10382489860057831,0.03966808691620827,0.4268122911453247,0.41179972887039185,0.017894946038722992
4869,1528989034427.0,79.0,22.0,1.0,0.0,0.8826359524151385,0.12096330523490906,0.0708433985710144,0.4548162817955017,0.34282928705215454,0.010547708719968796
4870,1528989034779.0,-65.921,18.22746,1.0,0.0,0.5242337945205414,0.12455204129219055,0.06043281406164169,0.38117361068725586,0.4260396361351013,0.007801941595971584
4871,1528989035063.0,-0.12574,51.50853,1.0,0.0,0.5601641718503376,0.15777315199375153,0.06906616687774658,0.5147249698638916,0.23479680716991425,0.023638874292373657
4872,1528989035225.0,157.71973,-7.44962,0.0,0.0,0.020506512753129938,0.7359825372695923,0.0190633125603199,0.1349165290594101,0.0954475998878479,0.014589997008442879
4873,1528989035406.0,55.17128,25.0657,0.0,0.0,0.45266005905410645,0.640407383441925,0.00867556408047676,0.2969091832637787,0.0529194138944149,0.0010885080555453897
4874,1528989035696.0,-46.63611,-23.5475,1.0,0.0,0.49839033856227,0.1336948126554489,0.09497853368520737,0.48531049489974976,0.2639075517654419,0.02210860326886177
4875,1528989035862.0,6.82766,4.74974,1.0,0.0,0.6479563809247786,0.06225680559873581,0.09970613569021225,0.3818182051181793,0.4390658140182495,0.01715295948088169
4876,1528989036127.0,-3.5,52.5,0.0,0.0,0.2602760071825056,0.21981224417686462,0.2935512661933899,0.2457888126373291,0.11277324706315994,0.12807446718215942
4877,1528989035963.0,-0.12574,51.50853,0.0,0.0,0.9231727428939686,0.09526930749416351,0.09726624190807343,0.26540955901145935,0.5365322828292847,0.005522647872567177
4878,1528989036412.0,-47.93194,-19.74833,1.0,0.0,0.1333650817994833,0.13774219155311584,0.10351978242397308,0.365664005279541,0.3705385625362396,0.022535424679517746
4879,1528989036757.0,2.3488,48.85341,1.0,0.0,0.8415418730921942,0.08514655381441116,0.43801984190940857,0.20540305972099304,0.16686329245567322,0.1045672595500946
4880,1528989036856.0,-122.67621,45.52345,0.0,0.0,0.929155097041451,0.26932454109191895,0.0965501219034195,0.39332133531570435,0.23753204941749573,0.003271909197792411
4881,1528989037151.0,6.71596,49.16761,1.0,0.0,0.9813412669708674,0.08556291460990906,0.2684594392776489,0.4250103235244751,0.18612253665924072,0.03484480828046799
4882,1528989037260.0,-0.12574,51.50853,0.0,0.0,0.3110546756335798,0.44633638858795166,0.06850961595773697,0.1552262008190155,0.30948182940483093,0.020445894449949265
4883,1528989037715.0,105.0,46.0,1.0,0.0,0.4165658191009853,0.17668147385120392,0.2761310338973999,0.14134514331817627,0.1608879715204239,0.24495431780815125
4884,1528989037842.0,2.12311,41.3808,1.0,0.0,0.7173224135667257,0.08962823450565338,0.04287455230951309,0.2021024078130722,0.6478965878486633,0.017498157918453217
4885,1528989038272.0,2.3488,48.85341,0.0,0.0,0.5777624746697329,0.10890814661979675,0.11024529486894608,0.4239359498023987,0.3195512294769287,0.037359438836574554
4886,1528989038448.0,-0.12574,51.50853,0.0,0.0,0.4870987683319739,0.11975093185901642,0.27036070823669434,0.43993765115737915,0.09513714909553528,0.07481362670660019
4887,1528989038749.0,-50.50972,-30.25778,1.0,0.0,0.14636925157320532,0.020125729963183403,0.4274546504020691,0.08330820500850677,0.09648174047470093,0.37262964248657227
4888,1528989038924.0,-55.0,-10.0,1.0,0.0,0.14636925157320532,0.020125729963183403,0.4274546504020691,0.08330820500850677,0.09648174047470093,0.37262964248657227
4889,1528989039182.0,5.75,52.25,1.0,0.0,0.7810449423785883,0.04958982765674591,0.36585354804992676,0.1520698517560959,0.21203021705150604,0.22045660018920898
4890,1528989039627.0,-4.42034,36.72016,1.0,0.0,0.32213079213058093,0.28189435601234436,0.23676560819149017,0.2237798273563385,0.1478578895330429,0.10970226675271988
4891,1528989039791.0,-121.01969,54.05692,1.0,0.0,0.7680575146971994,0.08642002195119858,0.08736860007047653,0.21406197547912598,0.0509641095995903,0.5611853003501892
4892,1528989039866.0,-47.93194,-19.74833,1.0,0.0,0.8452443770954886,0.06280525773763657,0.49865663051605225,0.10242653638124466,0.0780235305428505,0.25808799266815186
4893,1528989040083.0,72.88261,19.07283,1.0,0.0,0.8452443770954886,0.06280525773763657,0.49865663051605225,0.10242653638124466,0.0780235305428505,0.25808799266815186
4894,1528989040333.0,-72.32897,41.31593,1.0,0.0,0.8558232755146795,0.26397669315338135,0.021446626633405685,0.4746251702308655,0.23405995965003967,0.005891524720937014
4895,1528989040376.0,-64.0,-34.0,0.0,0.0,0.813102790495032,0.15340207517147064,0.3613142967224121,0.12895585596561432,0.11166530847549438,0.24466244876384735
4896,1528989040660.0,8.0,10.0,1.0,0.0,0.5582882886078107,0.06416003406047821,0.4739322066307068,0.12883277237415314,0.15764594078063965,0.175429105758667
4897,1528989040793.0,37.61556,55.75222,1.0,0.0,0.558912772667198,0.20368552207946777,0.10307177901268005,0.26350247859954834,0.1619386225938797,0.26780158281326294
4898,1528989041661.0,10.16579,36.81897,1.0,0.0,0.6774920864033357,0.1147925928235054,0.028912093490362167,0.6176693439483643,0.2135857492685318,0.02504023350775242
4899,1528989041839.0,-55.0,-10.0,1.0,0.0,0.45188828731984887,0.031389378011226654,0.15118052065372467,0.08988942205905914,0.07585212588310242,0.6516885757446289
4900,1528989042182.0,77.59369,12.97194,0.0,0.0,0.5882662184284942,0.057387933135032654,0.22415697574615479,0.22840528190135956,0.4843476414680481,0.0057021514512598515
4901,1528989042440.0,-4.0,56.5,0.0,0.0,0.9708760005506881,0.01603402942419052,0.794865608215332,0.04854242131114006,0.09447664767503738,0.0460812970995903
4902,1528989042528.0,73.0,3.2,0.0,0.0,0.824913030494551,0.24943198263645172,0.11804044246673584,0.2374095916748047,0.12589611113071442,0.26922184228897095
4903,1528989042631.0,8.0,10.0,1.0,0.0,0.37722981061086164,0.055760160088539124,0.17091800272464752,0.25186431407928467,0.5094521045684814,0.012005374766886234
4904,1528989042829.0,-43.93778,-19.92083,0.0,0.0,0.20843178688159372,0.1278914511203766,0.018277015537023544,0.3691559135913849,0.4738945960998535,0.010781018994748592
4905,1528989043182.0,-0.19141,51.54904,1.0,0.0,0.7270140124537398,0.09249583631753922,0.3674534857273102,0.40238532423973083,0.06743243336677551,0.07023289799690247
4906,1528989043226.0,-4.66667,55.25,1.0,0.0,0.3525855910056535,0.5291689038276672,0.06477664411067963,0.24891044199466705,0.1241661012172699,0.03297790512442589
4907,1528989043414.0,-30.25,34.0,1.0,0.0,0.37722981061086164,0.055760160088539124,0.17091800272464752,0.25186431407928467,0.5094521045684814,0.012005374766886234
4908,1528989043602.0,101.548,3.066,0.0,0.0,0.639268348322123,0.2048514485359192,0.2873924970626831,0.2725626826286316,0.058881405740976334,0.17631196975708008
