hashtag,timestamp,text,lang
ЧМ2018,2018-05-26 18:24:37,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:24:09,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:23:42,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:23:19,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 18:16:18,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 18:12:52,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 18:12:32,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 18:11:02,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 18:10:11,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 18:09:44,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 18:02:54,"#Швейцария продолжит подготовку к чемпионату мира без нападающих ""Вольфсбурга"" и ""Галатасарая""

#рбинсайды #ЧМ2018… https://t.co/pusoKGdZ9H",ru
ЧМ2018,2018-05-26 17:53:48,"За 120 лет в России больше ничего не изменилось (первое упоминание о матрёшке). Были две революции, две мировые вой… https://t.co/rbzvAnWRXJ",ru
ЧМ2018,2018-05-26 17:49:28,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 17:44:57,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 17:43:42,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 17:42:46,RT @InfoResist: Николай Иванов: Участие в ЧМ2018 на России это позор! https://t.co/2itj3Xws09 https://t.co/H7TkQ75blA,ru
ЧМ2018,2018-05-26 17:39:37,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:39:21,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:37:47,RT @ANo1505: Тренировка сборной #ЧМ2018 https://t.co/g7rFdvoyuD,ru
ЧМ2018,2018-05-26 17:36:36,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:36:25,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:34:59,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:32:25,"RT @razum_milonova: Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться, а т…",ru
ЧМ2018,2018-05-26 17:30:57,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 17:30:36,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:28:57,Люберецкие болельщики смогут бесплатно проехать в электричках во время ЧМ-2018 по футболу - https://t.co/750g0doMJX… https://t.co/MvewHVd6P6,ru
ЧМ2018,2018-05-26 17:28:45,"Наш дом - тюрьма, а имя ей - Россия! В тюрьме проходит праздник у надзорщиков, поэтому зекам лучше не высовываться,… https://t.co/PQGebhwfUH",ru
ЧМ2018,2018-05-26 17:25:27,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 17:22:51,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:19:26,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:16:09,"RT @fifaworldcup_ru: Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо знать…",ru
ЧМ2018,2018-05-26 17:13:54,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 17:13:53,"@adagamov Мячи в #Спб стоят в таком виде с  2017-го. Красные ""коврики"" приклеили на  жидкие гвозди на днях к… https://t.co/9Z2MSg3anJ",ru
ЧМ2018,2018-05-26 17:13:10,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 17:12:32,"Космическая «Самара Арена».🚀🏟️ Говорят, после #ЧМ2018🇷🇺 тут будут снимать следующие «Звездные войны».

Что надо зна… https://t.co/UaNMuXGGPw",ru
ЧМ2018,2018-05-26 17:10:49,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 17:02:32,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 16:58:26,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 16:57:02,"RT @InformNapalm: #Путин и Шойгу, #БУКваш. Бойкот #ЧМ2018
https://t.co/EZnqSDimNa https://t.co/Zo88TPHh8A",ru
ЧМ2018,2018-05-26 16:56:21,RT @moscow: Подземные красоты для туристов: в московском метро организуют 72 экскурсии на русском и английском языках: https://t.co/0jvI4A0…,ru
ЧМ2018,2018-05-26 16:51:08,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 16:48:31,"RT @opopsel: Мало кто знает, но Платини решил провести ЧМ2018 в России, когда ему показали это фото https://t.co/8GWKPUeYpD",ru
ЧМ2018,2018-05-26 16:44:58,"RT @smnewsru: В столичной подземке к ЧМ-2018 организуют 72 экскурсии для иностранцев    #Москва #экскурсия #ЧМ2018 #иностранныеграждане
htt…",ru
ЧМ2018,2018-05-26 16:38:58,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 16:38:11,Продам билет на #ЧМ2018 на игру Мексика-Швеция на стаионе Екатеринбург Арена. / До 30 мая нужно ввести данные на .. https://t.co/APURWCiox7,ru
ЧМ2018,2018-05-26 16:36:52,"RT @Tomsk_Loud_News: @andrey_malgin Я очень хочу в это верить. Но пока вижу, как официальные лица десятков европейских стран даже после огл…",ru
ЧМ2018,2018-05-26 16:32:47,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 16:31:44,Москве и другим городам которые будут принимать ЧМ2018 надо напрячься ) https://t.co/UvbfVAexzh,ru
ЧМ2018,2018-05-26 16:30:27,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 16:25:52,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 16:21:52,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 16:19:55,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 16:18:57,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 16:15:00,Основатель блога «Испанская кухня» на https://t.co/6vsMCCXWBH Станислав Рынкевич @salt1s оценил шансы сборной Брази… https://t.co/NRThakmicW,ru
ЧМ2018,2018-05-26 16:14:00,"RT @mix_voronezh: Не понимаю как после доклада о #MH17, еще идет речь о посещении #ЧМ2018 в России. Этим одобряется военные преступления пу…",ru
ЧМ2018,2018-05-26 16:13:10,"@Celesao_ @sportsru ""братишка"" а ты посмотри цены на гостиницы в России на период  Чм2018 там x200",ru
ЧМ2018,2018-05-26 16:12:20,"RT @opopsel: Мало кто знает, но Платини решил провести ЧМ2018 в России, когда ему показали это фото https://t.co/8GWKPUeYpD",ru
ЧМ2018,2018-05-26 16:12:14,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 16:11:48,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 16:08:12,"RT @fifaworldcup_ru: 1⃣9⃣ дней до #ЧМ2018🇷🇺🏆

1⃣9⃣-й номер сборной Англии на ЧМ-1990 был не слишком известным игроком. К концу турнира в Ит…",ru
ЧМ2018,2018-05-26 15:58:03,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 15:57:30,"RT @Hunta_Zeitung: #Казань к #ЧМ2018⚽ готова!
Ну ведь могут же мокши!😆🤣 https://t.co/frmX38nt8O",ru
ЧМ2018,2018-05-26 15:55:43,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:55:31,"@sportsru @adagamov Говорят, в России сдают квартиры на ЧМ2018 всего за 1500 рублей/сутки, а цены никто не поднимал…",ru
ЧМ2018,2018-05-26 15:53:59,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:53:25,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 15:52:27,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:51:41,Тренировка сборной #ЧМ2018 https://t.co/g7rFdvoyuD,ru
ЧМ2018,2018-05-26 15:51:13,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:50:06,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 15:49:47,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:49:45,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:48:34,Убийства во имя футбола #ЧМ2018 #футбол https://t.co/zyI2r8fmwd,ru
ЧМ2018,2018-05-26 15:47:09,"""Путин любит только своих собак"". Ради кубка мира убивают животных #ЧМ2018 #футбол https://t.co/EyAnASE62p",ru
ЧМ2018,2018-05-26 15:46:24,#ЧМ2018: Швейцария обнародовала расширенную заявку https://t.co/2fMUXTt5cJ,ru
ЧМ2018,2018-05-26 15:44:21,"Чувак, это рэпчик 

😀 Речитатив от Боатенга 🔊➤ https://t.co/VU0tnu045r #ЧМ2018 https://t.co/rsRX0YbciH",ru
ЧМ2018,2018-05-26 15:42:31,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:39:14,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:30:48,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:25:12,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:25:07,"Чем в #Сочи будут кормить болельщиков #ЧМ2018? Мы же тоже сможем все это попробовать. 
https://t.co/HklGCGYAO6 https://t.co/zoX11p00IQ",ru
ЧМ2018,2018-05-26 15:24:04,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:21:14,"⚡️Станислав Черчесов лично проводил допинг-офицеров, которые сегодня проверили всю команду
#СборнаяРоссии #ЧМ2018 https://t.co/73a1L8JcUa",ru
ЧМ2018,2018-05-26 15:20:33,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:15:47,"1⃣9⃣ дней до #ЧМ2018🇷🇺🏆

1⃣9⃣-й номер сборной Англии на ЧМ-1990 был не слишком известным игроком. К концу турнира в… https://t.co/6cMa09ceXx",ru
ЧМ2018,2018-05-26 15:14:52,"RT @izvestia_sport: 🏆 На #ЧМ2018 продано уже 90% билетов 🎫 Торопитесь, кто еще не купил https://t.co/D5EVmq6cW9",ru
ЧМ2018,2018-05-26 15:14:10,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:14:08,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:12:55,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:11:14,"RT @rsportru: Нигерийским футболистам запретили общаться с россиянками во время #ЧМ2018
https://t.co/lvDH8qQ9yb https://t.co/zOUevAn8g8",ru
ЧМ2018,2018-05-26 15:09:59,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:06:42,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 15:05:39,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 15:05:37,"RT @lisa_lv: Аааааааа!😱
""Счастливые жители ""потемкинской деревни"" приветствуют участников ЧМ2018""
#Ростов, #Russia2018WorldCup #ЗдесьХорошо…",ru
ЧМ2018,2018-05-26 15:05:25,😄 Желаем всем хорошего настроения на весь день #сборнаяРоссии #дзюба #лунев #ЧМ2018 https://t.co/SLdX3Uk04E,ru
ЧМ2018,2018-05-26 15:05:11,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 15:05:09,"RT @nazarov60: Доберутся ли 36 тыс. австралийцев до Самары, которые уже купили билеты на #ЧМ2018? https://t.co/DIoVpjUoiG",ru
ЧМ2018,2018-05-26 15:04:10,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 15:03:29,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:03:11,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 15:01:10,"Доберутся ли 36 тыс. австралийцев до Самары, которые уже купили билеты на #ЧМ2018? https://t.co/DIoVpjUoiG",ru
ЧМ2018,2018-05-26 15:00:32,"🎧 Представлена Официальная песня #ЧМ2018 🙌  /   / Слушай композицию Diplo ""Live It Up"".. https://t.co/DYNNXnw5NP",ru
ЧМ2018,2018-05-26 15:00:28,"RT @izvestia_sport: 🏆 На #ЧМ2018 продано уже 90% билетов 🎫 Торопитесь, кто еще не купил https://t.co/D5EVmq6cW9",ru
ЧМ2018,2018-05-26 14:59:54,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 14:59:32,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:58:51,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 14:55:54,"Нигерийским футболистам запретили общаться с россиянками во время #ЧМ2018
https://t.co/lvDH8qQ9yb https://t.co/zOUevAn8g8",ru
ЧМ2018,2018-05-26 14:54:03,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:52:29,"RT @fifaworldcup_ru: 3⃣2⃣ футболки – одна команда.

@TeamRussia🇷🇺 приветствует все сборные-участницы #ЧМ2018! https://t.co/cAn6dFa4lE",ru
ЧМ2018,2018-05-26 14:46:56,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 14:45:18,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:45:12,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:43:22,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:41:30,"RT @UgodnikOnTour: Друзья. Для тех, кто хочет попасть на ЧМ2018 в России, есть неплохая группа в телеграмме под кодовым названием «Слезы Из…",ru
ЧМ2018,2018-05-26 14:34:23,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 14:30:18,"RT @smnewsru: В столичной подземке к ЧМ-2018 организуют 72 экскурсии для иностранцев    #Москва #экскурсия #ЧМ2018 #иностранныеграждане
htt…",ru
ЧМ2018,2018-05-26 14:29:46,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 14:29:32,RT @izvestia_sport: Мутко предложил передать клубам стадионы после #ЧМ2018 https://t.co/3lUbhBvX5w https://t.co/hwFDTN6jL1,ru
ЧМ2018,2018-05-26 14:26:44,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 14:24:01,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 14:20:13,RT @izvestia_sport: Игрокам сборной Нигерии запретили вступать в интимные отношения с русскими девушками на #ЧМ2018 https://t.co/g0VFn6sktM,ru
ЧМ2018,2018-05-26 14:19:50,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 14:17:52,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 14:15:16,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 14:10:44,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 14:10:32,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 14:06:53,"Никогда не видел такого огромного количества проституток на Исаакиевской, как во время #ПМЭФ. Такое чувство, что на… https://t.co/uK7aoK3qYv",ru
ЧМ2018,2018-05-26 14:03:58,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 13:58:55,Футболистам сборной Нигерии запретили водить в отель русских девушек во время #ЧМ2018 https://t.co/XI5b9IWkAO,ru
ЧМ2018,2018-05-26 13:53:24,RT @izvestia_sport: Всех игроков сборной России сегодня проверят на допинг #ЧМ2018 https://t.co/ef3sv8bFKt,ru
ЧМ2018,2018-05-26 13:53:07,RT @izvestia_sport: Всех игроков сборной России сегодня проверят на допинг #ЧМ2018 https://t.co/ef3sv8bFKt,ru
ЧМ2018,2018-05-26 13:52:05,RT @izvestia_sport: Всех игроков сборной России сегодня проверят на допинг #ЧМ2018 https://t.co/ef3sv8bFKt,ru
ЧМ2018,2018-05-26 13:45:18,"RT @fifaworldcup_ru: 💓⏳🙌 Стадион ""Спартак"" замер в ожидании #ЧМ2018 https://t.co/1pHyQtd8J4",ru
ЧМ2018,2018-05-26 13:39:38,RT @moscow: Подземные красоты для туристов: в московском метро организуют 72 экскурсии на русском и английском языках: https://t.co/0jvI4A0…,ru
ЧМ2018,2018-05-26 13:36:17,"RT @mix_voronezh: Не понимаю как после доклада о #MH17, еще идет речь о посещении #ЧМ2018 в России. Этим одобряется военные преступления пу…",ru
ЧМ2018,2018-05-26 13:33:50,Самара готовится к ЧМ2018,ru
ЧМ2018,2018-05-26 13:30:18,"19 дней до старта #ЧМ2018! 
#100фактовЧМ2018 https://t.co/eOTFCx7PHS",ru
ЧМ2018,2018-05-26 13:29:19,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 13:25:08,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 13:24:52,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 13:24:01,"RT @InformNapalm: #Путин и Шойгу, #БУКваш. Бойкот #ЧМ2018
https://t.co/EZnqSDimNa https://t.co/Zo88TPHh8A",ru
ЧМ2018,2018-05-26 13:19:35,"RT @Fake_MIDRF: Россия встречает гостей Чемпионата мира по футболу: 

#FIFAWorldCup2018 #FIFA2018 #ЧМ2018 #MH17 https://t.co/e45uzYH54v",ru
ЧМ2018,2018-05-26 13:17:01,RT @buharsobesednik: Продам три билета на ЧМ2018 в нижнем новгороде. Недорого. https://t.co/Dlqaa7yD9H,ru
ЧМ2018,2018-05-26 13:16:51,"Спорт. Ростов-на-Дону: к ЧМ2018 в окнах дома нежилого дома ""счастливые жители"", их улыбки в прямом смысле нарисованы https://t.co/1WpIh6GhGg",ru
ЧМ2018,2018-05-26 13:15:23,RT @izvestia_sport: Игрокам сборной Нигерии запретили вступать в интимные отношения с русскими девушками на #ЧМ2018 https://t.co/g0VFn6sktM,ru
